Name,Description,Latitude,Longitude,Category,Address,Website,Cuisine
Old New Taiwanese Cuisine (Jiuru 2nd Road),"[Selected Restaurants] Taiwanese | $$
The kitchen team has remained the same since this household name opened in 2008. Three 8-course set menus feature traditional banquet dishes updated with delicacy and sophistication, that showcase the",22.640741,120.3074876,Selected,"227 Jiuru 2nd Road, Sanmin District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/old-new-taiwanese-cuisine-jiuru-2nd-road,Taiwanese
Tainan Wang,"[Selected Restaurants] Taiwanese | $$
The Tainanese founder started selling fried noodles with eel over 60 years ago. The second-generation owner is a passionate foodie and has been adding new items to the menu. That said, the speciality ",22.6302612,120.2936053,Selected,"187 Liouhe 2nd Road, Cianjin District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/tainan-wang,Taiwanese
Monsoon,"[Selected Restaurants] Vegetarian | $$
After a two-year hiatus, the restaurant formerly based in Taipei reopened here in 2025. The menu has evolved from meat to vegetarian, reinterpreting Hakkanese food culture with plant-based ingredients",24.820645,121.02315,Selected,"20 Chenggong 1st, Zhubei city, Hsinchu County, Taiwan",https://www.monsoon.tw,Vegetarian
HOYA,"[Selected Restaurants] Creative | $$$
With a stone veneer and wooden counter, the moody room melds modern design with subtle Chinese motifs. The same philosophy prevails in the score, as grill and barbecue recipes are imbued with Asian tw",24.811848,121.024926,Selected,"7, Section 1, Liujia 1st Road, Zhubei City, Hsinchu County, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-county_2853127/restaurant/hoya-1244989,Creative
Sansan Bistro,"[Selected Restaurants] Sichuan | $$
The modern room, done up in burgundy red with wood and metal trim, is both refined and trendy at the same time. The chef champions a concept that melds neo-Sichuan cooking with unusual cocktails and a",25.024091,121.548346,Selected,"170, Section 2, Dunhua South Road, Da'an District, Taipei, 106033, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/sansan-bistro,Sichuan
Yu Yu 1969,"[Selected Restaurants] Taiwanese | $$
Since the third-generation owner took over this shop that dates back to 1969, wooden booths and track lighting have been added to give it a warm, cosy vibe. The menu focuses on stir-fries made with ve",25.049029,121.542052,Selected,"48 Liaoning Street, Zhongshan District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/yu-yu-1969,Taiwanese
Yi Ge Rice Vermicelli,"[Selected Restaurants] Small eats | $
Complete with a garden and pond, this eatery outside the city can claim over 40 years of history. Local snacks, stir-fries and marinated meat define the score, together with their eponymous signature ",24.7551364,121.0954439,Selected,"621 Fuchang Street, Qionglin Township, Hsinchu County, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-county_2853127/restaurant/yi-ge-rice-vermicelli,Small eats
Fon-Cé,"[Selected Restaurants] Latin American | $$$
The warm-hued room sports rustic LATAM charm, depicted by cacti against a terracotta backdrop paired with vibrant, sensual touches. Named after the chef’s parents, Fon-Cé captures the varied culinary ",25.040508,121.550213,Selected,"2F, 15, Lane 233, Section 1, Dunhua South Road, Da'an District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/fon-ce,Latin American
Sushi Mikoshi,"[Selected Restaurants] Japanese | $$$
With an ice cellar for storing fish and a profusion of hinoki wood, the interior is steeped in Japanese charm. The owner-chef hails from Tokyo and his omakase menu starts with cooked zensai dishes tha",22.643234,120.350526,Selected,"13 Wenlong Road, Fongshan District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/sushi-mikoshi,Japanese
Tien Shan (Sinsing),"[Selected Restaurants] Taiwanese | $$
In business for over 40 years, this no-frills spot is now run by the second-generation owners. On top of Taiwanese home-style favourites like bean noodle soup and taro balls, the menu also offers rare",22.634542,120.309179,Selected,"67 Luoyang Street, Sinsing District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/tien-shan-sinsing,Taiwanese
Bak Kut Pan,"[Selected Restaurants] Malaysian | $
This cheerful joint near an MRT station specialises in bak kut teh. On top of the typical braised pork in Chinese herbal soup, the menu also rolls out a ‘dry’ version – fall-off-the-bone pork is sauté",24.981977,121.542106,Selected,"22 Bao'an Street, Xindian District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/bak-kut-pan,Malaysian
Happy Garden,"[Selected Restaurants] Taiwanese | $$
Tucked away on a mountainside, this rustic house behind a farm is dripping in nostalgia and the smell of fermenting homemade sauces heralds an experience connected to nature. The mother-and-son team c",25.126647,121.406703,Selected,"69 Laoqiankeng Road, Bali District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/happy-garden,Taiwanese
Lumière,"[Selected Restaurants] European Contemporary | $$$$
In stark contrast to the century-old façade, the interior juxtaposes local serpentine stone and cypress wood for a sleek, Nordic vibe. The owner remodelled the family manor she inherited and manages t",23.3649411,120.3616331,Selected,"40 Houbi Village, Houbi District, Tainan, Taiwan",https://lumiere-tw.com/en,European Contemporary
Sushi Noru,"[Selected Restaurants] Japanese | $$$$
Set against a textured wall, the hinoki counter stretches the full length of the room. The chef has been making sushi for over 20 years and he fashions a menu that features Hokkaido fish and small pla",24.150028,120.647603,Selected,"300 Dadun 12th Street, Nantun District, Taichung, Taiwan",https://guide.michelin.com/en/taichung-region/taichung/restaurant/sushi-noru,Japanese
BAA Wanli Goat,"[Selected Restaurants] Taiwanese | $$
This simple room doubles as a mini museum for cookware and relics dating back to 1962, when it first opened its doors. The third-generation owner still insists on using freshly slaughtered goats from ",22.924374,120.184297,Selected,"36 Singnan Street, South District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/baa-wanli-goat,Taiwanese
Zhu-Ji Dong Tsai Ya,"[Selected Restaurants] Street Food | $
The shop has been selling sliced duck since 1942. Four-month-old ducks from Pingtung County are boiled or smoked; the latter tend to sell out around lunchtime. The duck glass noodle soup with preserve",22.993531,120.20638,Selected,"47 Jhongshan Road, West Central District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/zhu-ji-dong-tsai-ya,Street Food
NIKU RYOURI FUKU,"[Selected Restaurants] Creative | $$
The owner of a Japanese barbecue restaurant opened this locale to serve creative small plates underpinned by European, Chinese and Japanese techniques. Marbled Wagyu beef is of course a highlight on t",24.147723,120.662757,Selected,"145 Xiangshang North Road, West District, Taichung, Taiwan",https://guide.michelin.com/en/taichung-region/taichung/restaurant/niku-ryouri-fuku,Creative
KUR,"[Selected Restaurants] Japanese Contemporary | $$$
The discreet entrance has an elegant feel; the wood-rich interior with 16 counter seats makes for a relaxed, intimate vibe. In his tasting menu, the young Japanese chef applies French techniques to co",25.0355602,121.5531854,Selected,"6, Lane 109, Section 1, Anhe Road, Da'an District, Taipei, Taiwan",https://kur.tw,Japanese Contemporary
The Borage,"[Selected Restaurants] Vegetarian | $$
Fitted with an orange counter, this hawker stall in a wet market specialises in refined plant-based cooking underpinned by Western techniques – the chef has years of experience in Western cooking. Din",22.624899,120.282409,Selected,"Stall B27, Yancheng First Public Retail Market, 141-7 Lainan Street, Yancheng District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/the-borage,Vegetarian
Hābu,"[Selected Restaurants] Creative | $$$
In keeping with the name – hābu is the Japanese transliteration of the word ""herb"" – the space and dishes are decorated with herbaceous plants. The chef devises a season-driven menu based on the kaise",22.6024486,120.3037075,Selected,"27 Jhengcin Road, Cianjhen District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/habu,Creative
Hijo,"[Selected Restaurants] Seafood | $$$
Here at Hijo, freshness is everything. Most seafood is shipped from Penghu, an outlying island known for its clean waters, which explains why the fish and shellfish taste better here. The kitchen keep",25.0482023,121.5399884,Selected,"170, Section 2, Chang'an East Road, Zhongshan District, Taipei, Taiwan",https://www.hijo.com.tw,Seafood
Mei Liang Jia,"[Selected Restaurants] Small eats | $
This eatery in a simple white room with wooden furniture is much-loved by locals. The signature soup – made daily with freshly slaughtered local chicken – comes in over 10 flavours, including pickled ",22.6437072,120.3051999,Selected,"168 Dalian Street, Sanmin District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/mei-liang-jia,Small eats
KOICHIRO,"[Selected Restaurants] Japanese | $$$$
From appetisers and hot dishes to nigiri and desserts, the thoughtfully curated menu embodies kaiseki artistry, together with a host of surprising intricate details. Nigiri sushi are elegantly deliver",25.082737,121.559439,Selected,"5F, 301 Lequn 3rd Road, Zhongshan District, Taipei, Taiwan",https://koichiro.com.tw/,Japanese
Abba Hakka,"[Selected Restaurants] Hakkanese | $$
Opened in 2000, this place has a retro and rustic feel. The chef from Kaohsiung, whose culinary career spans over 30 years, is of half Hakkanese descent and a keen advocate of Hakkanese food preservat",24.9360835,121.365832,Selected,"118 Zhongshan Road, Sanxia District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/abba-hakka,Hakkanese
Maan,"[Selected Restaurants] European Contemporary | $$
Formally trained in France, the chef-owner earned his stripes in various kitchens before embarking on his own venture in his hometown. Check the chalkboard for the day's suggestions, which often inclu",22.9982059,120.2011893,Selected,"23, Lane 372, Section 2, Ximen Road, West Central, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/maan,European Contemporary
Bei Ya Duck Thick Soup,"[Selected Restaurants] Small eats | $
The built-in stoves and soup pipelines lend this simple shop its unique character. For over 20 years, it has focused on just two items on the menu – duck thick soup and duck meat rice. At about 75 day",24.962658,121.539642,Selected,"169 Guangming Street, Xindian District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/bei-ya-duck-thick-soup,Small eats
CHAN CHI,"[Selected Restaurants] Taiwanese | $
Born into a fishing family, the owner knows the local marine life inside out. He serves a variety of seafood in uniquely Tainan png-toh-a style, with food displayed like a rustic buffet and cooked to ",22.992275,120.2262,Selected,"59 Dong'an Road, East District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/chan-chi,Taiwanese
朱記花枝羹,"[500碗 3 Bowls] 花枝羹
2025 第三屆500碗得獎店家。招牌：花枝羹",25.0023,121.4958,500碗 3 Bowls,新北市中和區,https://500times.udn.com/wtimes/story/123497/8874123,花枝羹
北斗肉圓詹,"[500碗 3 Bowls] 肉圓
2025 第三屆500碗得獎店家。招牌：肉圓",23.8742,120.5294,500碗 3 Bowls,彰化縣北斗鎮,https://500times.udn.com/wtimes/story/123497/8874123,肉圓
北門口肉圓,"[500碗 3 Bowls] 肉圓
2025 第三屆500碗得獎店家。招牌：肉圓",24.0762,120.5376,500碗 3 Bowls,彰化市北門口,https://500times.udn.com/wtimes/story/123497/8874123,肉圓
邱家小卷米粉,"[500碗 3 Bowls] 小卷米粉
2025 第三屆500碗得獎店家。招牌：小卷米粉",22.9978,120.1617,500碗 3 Bowls,台南市安平區,https://500times.udn.com/wtimes/story/123497/8874123,小卷米粉
橋頭臭豆腐,"[500碗 3 Bowls] 臭豆腐
2025 第三屆500碗得獎店家。招牌：臭豆腐",23.9871,121.6015,500碗 3 Bowls,花蓮市/礁溪鄉,https://500times.udn.com/wtimes/story/123497/8874123,臭豆腐
正豐鵝肉,"[500碗 2 Bowls] 鵝肉
2025 第三屆500碗得獎店家。招牌：鵝肉",25.1283,121.7419,500碗 2 Bowls,基隆市中正區,https://500times.udn.com/wtimes/story/123497/8874123,鵝肉
林家乾麵,"[500碗 2 Bowls] 乾麵
2025 第三屆500碗得獎店家。招牌：乾麵",25.0629,121.5168,500碗 2 Bowls,台北市大同區,https://500times.udn.com/wtimes/story/123497/8874123,乾麵
黃記魯肉飯,"[500碗 2 Bowls] 魯肉飯
2025 第三屆500碗得獎店家。招牌：魯肉飯",25.036,121.518,500碗 2 Bowls,台北市中正區羅斯福路一段,https://500times.udn.com/wtimes/story/123497/8874123,魯肉飯
